sl_pct,tp_pct,time_stop_min,trades,win_rate,winners,losers,net_pnl,avg_win,avg_loss,profit_factor,max_dd,return_over_dd
0.35,0.5,60,98,39.795918367346935,39,59,-24141.938624999915,1500.9683173076933,-1401.3508983050845,0.7080064665326634,30229.819874999936,-0.7986133799283832
0.35,0.5,90,98,42.857142857142854,42,56,-16467.988312499914,1725.7912946428578,-1588.4146908482137,0.814864958401363,31449.62831249995,-0.5236306181066871
0.35,0.5,120,98,43.87755102040816,43,55,-363.4229999999284,2259.039462209303,-1772.7658159090904,0.9962726656562354,20189.654249999974,-0.01800045684288669
0.35,0.6,30,98,37.755102040816325,37,61,-24076.817812499925,1274.8359121621631,-1167.9630584016384,0.662059575845996,26899.87781249995,-0.8950530548994466
0.35,0.6,45,98,35.714285714285715,35,63,-20421.224249999916,1573.2415714285723,-1198.1695119047615,0.7294653106709736,25288.153312499977,-0.807541143777615
0.35,0.6,60,98,38.775510204081634,38,60,-22992.81299999991,1589.3061513157907,-1389.7741124999995,0.7242619886546499,30899.496749999933,-0.7441160995607464
0.35,0.6,90,98,42.857142857142854,42,56,-12997.71018749991,1808.4169642857148,-1588.4146908482137,0.8538782290473623,28685.964562499947,-0.4531034736231709
0.35,0.6,120,98,42.857142857142854,42,56,3597.3851250000835,2419.155625000001,-1750.1276986607136,1.0367053330670932,20619.60674999997,0.17446429355400236
0.4,0.2,30,98,41.83673469387755,41,57,-30241.87124999993,956.2149695121958,-1218.3628947368416,0.5645311039684623,30248.816249999945,-0.9997704042385456
0.4,0.2,45,98,42.857142857142854,42,56,-30521.118749999936,1033.1571428571433,-1319.887834821428,0.5870709894433507,32646.367499999953,-0.9349009120233661
0.4,0.2,60,98,44.89795918367347,44,54,-34724.60624999994,1015.1725568181824,-1470.2259027777775,0.5626194160544021,37142.09249999995,-0.934912491804278
0.4,0.2,90,98,48.97959183673469,48,50,-29814.578249999948,1106.5875000000003,-1658.6155649999992,0.6404883822490843,37863.00449999995,-0.7874329743166575
0.4,0.2,120,98,52.04081632653062,51,47,-26445.13949999996,1220.606397058824,-1887.1503351063825,0.7018454056965886,33768.11324999996,-0.7831393866816054
0.4,0.25,30,98,38.775510204081634,38,60,-31503.102187499928,1045.662705592106,-1187.304749999999,0.557778486841732,31456.42874999994,-1.0014837487710675
0.4,0.25,45,98,38.775510204081634,38,60,-32084.498437499926,1151.4225740131585,-1263.9759374999992,0.5769368508053587,33477.956249999945,-0.9583768554420038
0.4,0.25,60,98,41.83673469387755,41,57,-32510.203124999924,1187.651112804879,-1424.629802631578,0.5996472629339126,34417.52343749993,-0.9445828716884996
0.4,0.25,90,98,46.93877551020408,46,52,-26986.08918749993,1269.6084578804357,-1642.0784278846147,0.6839595205727688,34832.26856249995,-0.7747439458064143
0.4,0.25,120,98,48.97959183673469,48,50,-20116.63762499994,1517.636132812501,-1859.2634399999995,0.7836063766735505,30925.204499999956,-0.6504932772554494
0.4,0.3,30,98,38.775510204081634,38,60,-28195.903124999924,1132.694259868422,-1187.304749999999,0.604202948948028,28639.574999999935,-0.9845084336970779
0.4,0.3,45,98,37.755102040816325,37,61,-26658.93374999992,1332.2676689189198,-1245.1284836065565,0.6490067438231003,29104.349999999962,-0.9159776373634854
0.4,0.3,60,98,40.816326530612244,40,58,-28353.995624999912,1359.7492968750012,-1426.6201293103443,0.657328546337835,30751.661249999917,-0.9220313463553124
0.4,0.3,90,98,44.89795918367347,44,54,-25569.35137499991,1450.1997017045464,-1655.1507083333324,0.7139194004748703,37689.81262499995,-0.6784154548446749
0.4,0.3,120,98,45.91836734693878,45,53,-19594.341374999927,1720.2539583333341,-1830.2975377358487,0.7980084949998778,34932.05887499995,-0.5609271828241174
0.4,0.35,30,98,38.775510204081634,38,60,-24192.432187499922,1238.0487582236854,-1187.304749999999,0.6604012549221262,27912.25124999998,-0.8667316717242555
0.4,0.35,45,98,37.755102040816325,37,61,-21644.483437499915,1467.793353040542,-1245.1284836065565,0.7150273228765164,28216.00312499996,-0.767099554873612
0.4,0.35,60,98,40.816326530612244,40,58,-22984.391249999906,1493.9894062500011,-1426.6201293103443,0.7222227559972885,26776.055624999928,-0.8583934681006612
0.4,0.35,90,98,44.89795918367347,44,54,-18706.548562499906,1606.1724928977283,-1655.1507083333324,0.7907033092345721,33303.29981249994,-0.5617025540357612
0.4,0.35,120,98,44.89795918367347,44,54,-13978.363874999919,1919.1619176136373,-1822.6201527777773,0.8579744715961461,30208.211062499955,-0.46273391847266526
0.4,0.4,30,98,38.775510204081634,38,60,-23514.813749999936,1255.8808223684216,-1187.304749999999,0.6699132531054062,27829.51124999998,-0.8449596379454903
0.4,0.4,45,98,36.734693877551024,36,62,-22664.512499999935,1484.2781250000003,-1227.3955645161282,0.7021688331015621,27327.65624999997,-0.8293617386233025
0.4,0.4,60,98,39.795918367346935,39,59,-26630.122499999932,1456.1602884615393,-1413.904639830508,0.6807719589005085,30899.20124999994,-0.8618385402438189
0.4,0.4,90,98,42.857142857142854,42,56,-21276.105749999933,1675.3716071428578,-1636.4591651785706,0.7678338281175692,32996.164499999955,-0.6448054212482776
0.4,0.4,120,98,43.87755102040816,43,55,-9989.483249999954,2127.3959302325584,-1844.8637863636359,0.901549930393605,26366.490749999986,-0.37887041338635324
0.4,0.5,30,98,37.755102040816325,37,61,-25706.684999999925,1246.2243243243252,-1177.327622950819,0.6420528514250502,28008.55687499995,-0.9178154060106308
0.4,0.5,45,98,36.734693877551024,36,62,-22839.96562499992,1479.4044270833342,-1227.3955645161282,0.6998632282951617,26792.13749999997,-0.8524876234678903
0.4,0.5,60,98,39.795918367346935,39,59,-24882.60937499992,1500.9683173076933,-1413.904639830508,0.7017202362390526,30970.490624999926,-0.8034296155100055
0.4,0.5,90,98,42.857142857142854,42,56,-19158.478874999924,1725.7912946428578,-1636.4591651785706,0.7909415025586076,33450.49574999995,-0.5727412537675156
0.4,0.5,120,98,43.87755102040816,43,55,-4328.8113749999375,2259.039462209303,-1844.8637863636359,0.9573379552759449,22437.81824999998,-0.19292479004726504
0.4,0.6,30,98,37.755102040816325,37,61,-24648.05624999993,1274.8359121621631,-1177.327622950819,0.6567934973878403,27471.11624999995,-0.8972353371334146
0.4,0.6,45,98,35.714285714285715,35,63,-21612.532499999917,1573.2415714285723,-1217.0791666666662,0.7181316706224364,26273.534999999974,-0.822597054412356
0.4,0.6,60,98,38.775510204081634,38,60,-23733.483749999916,1589.3061513157907,-1402.1186249999994,0.7178854517391502,31640.16749999993,-0.7501061348679638
0.4,0.6,90,98,42.857142857142854,42,56,-15688.200749999913,1808.4169642857148,-1636.4591651785706,0.828809390466083,30686.831999999948,-0.5112355928432084
0.4,0.6,120,98,42.857142857142854,42,56,-368.0032499999238,2419.155625000001,-1820.9382053571424,0.9963911534242026,22867.770749999978,-0.01609265957854349
